student_id,status,is_dropout,program_studi,jalur_masuk,status_pernikahan,jenis_kelamin,kelas,usia_saat_daftar,kelompok_usia,status_spp,punya_tunggakan,penerima_beasiswa,mahasiswa_displaced,nilai_masuk,nilai_pendidikan_sebelumnya,mk_diambil_sem1,mk_lulus_sem1,nilai_sem1,mk_diambil_sem2,mk_lulus_sem2,nilai_sem2,rasio_kelulusan_mk_sem1,rasio_kelulusan_mk_sem2,skor_risiko_dropout,sumber_skor,prediksi_berisiko,kategori_risiko
JJI-00341,Enrolled,,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,125.9,129.0,5,4,12.0,5,3,12.0,0.8,0.6,0.4947,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00342,Dropout,1.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,178.3,188.0,0,0,0.0,0,0,0.0,,,0.512,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00343,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Menikah,Perempuan,Malam,33,28-35 th,Lunas,Tidak,Tidak,Ya,117.0,120.0,6,6,12.83,6,6,12.86,1.0,1.0,0.1169,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00344,Graduate,0.0,Agronomy,Usia di atas 23 tahun,Lajang,Perempuan,Siang,35,28-35 th,Lunas,Tidak,Tidak,Tidak,150.0,130.0,6,6,14.0,6,6,13.1,1.0,1.0,0.1324,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00345,Enrolled,,Management,Transfer,Lajang,Perempuan,Siang,26,24-27 th,Lunas,Tidak,Tidak,Ya,130.0,130.0,5,4,13.0,5,2,12.0,0.8,0.4,0.709,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00346,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,135.1,140.0,6,6,13.5,6,6,12.5,1.0,1.0,0.0967,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00347,Enrolled,,Social Service,Pindah program studi,Lajang,Perempuan,Siang,36,>35 th,Lunas,Tidak,Tidak,Tidak,110.0,110.0,16,13,10.69,13,9,12.31,0.812,0.692,0.6329,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00348,Graduate,0.0,Management (kelas malam),Usia di atas 23 tahun,Bercerai,Perempuan,Malam,39,>35 th,Lunas,Tidak,Tidak,Tidak,136.2,133.1,5,5,11.0,5,5,11.67,1.0,1.0,0.2557,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00349,Graduate,0.0,Social Service,Usia di atas 23 tahun,Menikah,Perempuan,Siang,44,>35 th,Lunas,Tidak,Tidak,Tidak,116.0,120.0,6,6,13.0,6,6,13.83,1.0,1.0,0.0962,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00350,Enrolled,,Social Service (kelas malam),Fase 1 - kuota umum,Lajang,Perempuan,Malam,20,≤20 th,Lunas,Tidak,Tidak,Tidak,100.0,96.0,6,5,12.0,6,4,11.25,0.833,0.667,0.324,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00351,Dropout,1.0,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,24,24-27 th,Lunas,Tidak,Tidak,Ya,116.3,117.0,6,4,12.6,6,4,11.5,0.667,0.667,0.4769,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00352,Graduate,0.0,Journalism & Communication,Pindah program studi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Ya,Tidak,134.0,123.0,6,6,13.67,6,6,13.33,1.0,1.0,0.0516,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00353,Dropout,1.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Menunggak,Tidak,Tidak,Ya,124.2,127.0,0,0,0.0,0,0,0.0,,,0.8391,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00354,Graduate,0.0,Nursing,Fase 1 - kuota umum,Menikah,Perempuan,Siang,18,≤20 th,Lunas,Ya,Ya,Tidak,134.5,151.0,7,6,14.2,7,6,14.2,0.857,0.857,0.0915,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00355,Dropout,1.0,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,22,21-23 th,Menunggak,Ya,Tidak,Tidak,120.7,127.0,6,5,11.0,6,0,0.0,0.833,0.0,0.997,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00356,Graduate,0.0,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,127.1,133.0,6,6,15.0,6,6,16.43,1.0,1.0,0.0664,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00357,Graduate,0.0,Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,24,24-27 th,Lunas,Tidak,Tidak,Tidak,133.0,133.1,7,6,12.59,8,7,13.44,0.857,0.875,0.1573,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00358,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Perempuan,Malam,33,28-35 th,Lunas,Tidak,Tidak,Tidak,128.2,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9922,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00359,Enrolled,,Agronomy,Usia di atas 23 tahun,Lajang,Perempuan,Siang,30,28-35 th,Lunas,Ya,Ya,Tidak,130.0,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.9966,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00360,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,26,24-27 th,Lunas,Tidak,Tidak,Tidak,172.0,160.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9937,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00361,Graduate,0.0,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,128.5,140.0,6,6,11.67,6,6,11.83,1.0,1.0,0.3234,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00362,Dropout,1.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Ya,Tidak,Tidak,128.5,146.0,6,3,12.67,6,2,10.0,0.5,0.333,0.9652,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00363,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,112.0,112.0,5,3,10.33,5,4,11.0,0.6,0.8,0.5928,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00364,Graduate,0.0,Veterinary Nursing,Pemegang diploma short cycle,Lajang,Perempuan,Siang,22,21-23 th,Lunas,Tidak,Ya,Ya,142.5,140.0,11,8,13.5,9,7,13.71,0.727,0.778,0.3703,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00365,Enrolled,,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,133.0,136.0,7,5,13.98,7,5,13.98,0.714,0.714,0.3113,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00366,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Ya,Ya,106.0,133.1,6,6,16.15,6,6,15.75,1.0,1.0,0.0381,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00367,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Ya,Ya,125.5,136.0,7,6,14.03,7,6,14.03,0.857,0.857,0.074,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00368,Enrolled,,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,131.2,134.0,5,1,11.0,5,5,11.2,0.2,1.0,0.4391,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00369,Graduate,0.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,112.9,122.0,7,7,13.86,7,6,13.67,1.0,0.857,0.1308,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00370,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,124.8,138.0,8,7,13.41,8,7,13.41,0.875,0.875,0.1116,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00371,Graduate,0.0,Social Service (kelas malam),Pindah program studi,Menikah,Perempuan,Malam,50,>35 th,Lunas,Tidak,Tidak,Tidak,140.9,160.0,11,11,13.55,7,7,13.57,1.0,1.0,0.0904,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00372,Enrolled,,Management (kelas malam),Usia di atas 23 tahun,Bercerai,Perempuan,Malam,31,28-35 th,Lunas,Tidak,Ya,Tidak,148.0,130.0,5,4,11.25,5,4,10.83,0.8,0.8,0.3717,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00373,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,148.4,161.0,6,6,13.83,6,6,14.43,1.0,1.0,0.0548,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00374,Graduate,0.0,Management (kelas malam),Usia di atas 23 tahun,Bercerai,Perempuan,Malam,35,28-35 th,Lunas,Tidak,Tidak,Tidak,129.7,140.0,5,5,12.0,5,5,12.86,1.0,1.0,0.197,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00375,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Menikah,Perempuan,Siang,31,28-35 th,Lunas,Tidak,Tidak,Tidak,128.2,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.992,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00376,Enrolled,,Social Service (kelas malam),Pindah institusi/prodi,Menikah,Perempuan,Malam,42,>35 th,Lunas,Ya,Tidak,Tidak,104.0,133.1,11,10,11.9,11,10,12.8,0.909,0.909,0.2923,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00377,Dropout,1.0,Management,Fase 3 - kuota umum,Lajang,Perempuan,Siang,34,28-35 th,Menunggak,Tidak,Tidak,Ya,119.9,130.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9989,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00378,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,141.0,152.0,7,7,15.14,8,8,15.29,1.0,1.0,0.0196,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00379,Enrolled,,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Menunggak,Tidak,Ya,Ya,116.6,125.0,7,7,12.29,7,6,13.33,1.0,0.857,0.5169,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00380,Enrolled,,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,6,5,12.67,6,2,13.5,0.833,0.333,0.798,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00381,Dropout,1.0,Nursing,Usia di atas 23 tahun,Bercerai,Perempuan,Siang,26,24-27 th,Lunas,Tidak,Ya,Tidak,140.0,133.1,7,5,12.74,8,6,10.98,0.714,0.75,0.2466,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00382,Enrolled,,Nursing,Pindah program studi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,100.0,170.0,7,6,13.25,8,8,13.75,0.857,1.0,0.0819,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00383,Enrolled,,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,121.0,135.0,6,3,10.33,6,3,10.33,0.5,0.5,0.7112,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00384,Graduate,0.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,117.0,125.0,6,6,13.43,6,6,13.17,1.0,1.0,0.0729,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00385,Graduate,0.0,Management,Pemegang diploma short cycle,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,140.2,140.0,11,9,12.56,9,8,11.11,0.818,0.889,0.2963,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00386,Graduate,0.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,129.3,124.0,6,6,11.5,6,6,11.17,1.0,1.0,0.0521,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00387,Graduate,0.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,145.3,140.0,6,6,13.67,6,6,12.33,1.0,1.0,0.1563,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00388,Graduate,0.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Perempuan,Malam,28,28-35 th,Lunas,Tidak,Tidak,Tidak,146.2,130.0,14,11,11.27,11,10,12.0,0.786,0.909,0.3889,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00389,Enrolled,,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,22,21-23 th,Lunas,Tidak,Tidak,Ya,122.5,134.0,6,5,13.17,6,5,12.4,0.833,0.833,0.5778,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00390,Graduate,0.0,Social Service (kelas malam),Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Malam,21,21-23 th,Lunas,Tidak,Ya,Tidak,156.1,160.0,6,6,14.67,6,6,14.17,1.0,1.0,0.02,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00391,Enrolled,,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,6,4,12.75,6,1,11.0,0.667,0.167,0.9326,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00392,Enrolled,,Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,26,24-27 th,Lunas,Tidak,Tidak,Tidak,140.0,150.0,7,5,11.2,8,5,12.14,0.714,0.625,0.6132,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00393,Dropout,1.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Menunggak,Ya,Tidak,Ya,128.4,141.0,6,5,13.0,6,5,11.4,0.833,0.833,0.8068,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00394,Dropout,1.0,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Menunggak,Tidak,Tidak,Tidak,115.0,120.0,5,2,10.5,5,2,12.33,0.4,0.4,0.94,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00395,Graduate,0.0,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,158.7,166.0,6,6,14.86,6,6,14.0,1.0,1.0,0.0777,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00396,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,124.5,147.0,8,7,12.86,8,7,12.86,0.875,0.875,0.0864,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00397,Graduate,0.0,Social Service,Pindah institusi/prodi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,111.9,121.0,11,11,11.73,11,11,12.0,1.0,1.0,0.0435,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00398,Graduate,0.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,22,21-23 th,Lunas,Tidak,Ya,Ya,150.0,150.0,6,6,13.14,6,3,12.0,1.0,0.5,0.4168,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00399,Dropout,1.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Ya,Tidak,Ya,114.2,124.0,6,5,11.8,6,4,13.71,0.833,0.667,0.639,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00400,Dropout,1.0,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,96.0,96.0,5,3,10.67,5,0,0.0,0.6,0.0,0.9849,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00401,Enrolled,,Communication Design,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Tidak,128.9,125.0,6,5,11.6,6,4,11.2,0.833,0.667,0.332,prediksi model (mahasiswa masih aktif),Aman,Sedang
JJI-00402,Enrolled,,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,121.7,136.0,6,3,10.33,6,3,10.33,0.5,0.5,0.88,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00403,Enrolled,,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,114.8,120.0,6,4,12.25,6,3,11.0,0.667,0.5,0.8003,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00404,Enrolled,,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,127.0,128.0,6,6,12.0,6,4,12.75,1.0,0.667,0.1997,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00405,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,131.3,142.0,8,7,14.73,8,7,14.73,0.875,0.875,0.1285,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00406,Graduate,0.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,137.1,135.0,0,0,0.0,0,0,0.0,,,0.531,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00407,Graduate,0.0,Communication Design,Pemegang gelar pendidikan tinggi lain,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,120.0,120.0,13,13,13.62,12,12,14.25,1.0,1.0,0.048,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00408,Graduate,0.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Perempuan,Malam,27,24-27 th,Lunas,Tidak,Tidak,Tidak,139.0,140.0,5,5,15.8,5,5,14.8,1.0,1.0,0.1227,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00409,Graduate,0.0,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,129.1,135.0,6,6,14.67,6,6,14.57,1.0,1.0,0.042,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00410,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Bercerai,Perempuan,Siang,25,24-27 th,Lunas,Tidak,Tidak,Tidak,128.2,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9879,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00411,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,120.8,137.0,8,7,14.65,8,7,14.65,0.875,0.875,0.0583,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00412,Graduate,0.0,Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,24,24-27 th,Lunas,Tidak,Tidak,Tidak,135.8,122.0,8,7,12.4,8,7,12.4,0.875,0.875,0.1508,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00413,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,118.9,128.0,7,7,11.59,8,7,14.07,1.0,0.875,0.0951,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00414,Graduate,0.0,Management (kelas malam),Pemegang gelar pendidikan tinggi lain,Lajang,Perempuan,Malam,26,24-27 th,Lunas,Tidak,Tidak,Tidak,140.0,140.0,5,5,14.0,5,5,15.6,1.0,1.0,0.1187,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00415,Graduate,0.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,127.1,132.0,6,6,12.33,6,6,11.83,1.0,1.0,0.0356,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00416,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,137.0,131.0,5,5,14.0,5,5,15.4,1.0,1.0,0.0495,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00417,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,127.4,126.0,6,6,15.23,6,6,12.38,1.0,1.0,0.1033,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00418,Dropout,1.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,23,21-23 th,Lunas,Tidak,Tidak,Ya,97.0,133.1,6,5,11.6,6,3,11.0,0.833,0.5,0.7705,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00419,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,126.3,136.0,7,6,11.6,7,6,11.6,0.857,0.857,0.0941,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00420,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,127.5,140.0,7,0,0.0,8,0,0.0,0.0,0.0,0.9961,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00421,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,126.6,135.0,7,7,12.9,8,8,13.09,1.0,1.0,0.0228,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00422,Graduate,0.0,Management (kelas malam),Transfer,Lajang,Perempuan,Malam,30,28-35 th,Lunas,Tidak,Tidak,Tidak,120.0,160.0,7,7,14.14,5,5,14.8,1.0,1.0,0.1603,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00423,Dropout,1.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,29,28-35 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9949,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00424,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,131.5,140.0,8,8,13.25,8,8,13.25,1.0,1.0,0.0475,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00425,Graduate,0.0,Oral Hygiene,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,112.2,115.0,7,7,13.79,8,8,14.1,1.0,1.0,0.0834,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00426,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,150.5,144.0,7,6,13.92,7,6,13.92,0.857,0.857,0.1004,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00427,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,121.0,128.0,6,6,13.5,6,6,13.57,1.0,1.0,0.1268,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00428,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,112.2,116.0,5,3,11.33,5,2,10.67,0.6,0.4,0.8474,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00429,Dropout,1.0,Veterinary Nursing,Fase 1 - kuota umum,Janda/Duda,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,129.4,135.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9902,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00430,Graduate,0.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,114.4,121.0,6,5,11.5,6,4,14.6,0.833,0.667,0.3764,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00431,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,120.3,134.0,8,7,12.08,8,7,12.08,0.875,0.875,0.0761,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00432,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Lajang,Perempuan,Malam,27,24-27 th,Lunas,Tidak,Ya,Tidak,120.0,120.0,6,6,11.83,6,5,12.8,1.0,0.833,0.1117,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00433,Graduate,0.0,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,114.5,125.0,5,5,13.4,5,5,12.4,1.0,1.0,0.0695,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00434,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,127.8,141.0,7,0,0.0,7,0,0.0,0.0,0.0,0.9937,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00435,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,124.6,140.0,6,5,14.2,6,6,14.57,0.833,1.0,0.1448,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00436,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,130.3,144.0,8,7,13.81,8,7,13.81,0.875,0.875,0.0634,prediksi out-of-fold (data berlabel),Aman,Rendah
